,TweetID,Username,Text,CreateDate,Biased,Keyword
5773,1458370177175855107,katherinecaes,half of britons do not know 6m jews were murdered in holocaust httpstcogtylpop9rq,20211110 0945200000,0,jews
5774,1443961202363834373,lawhawk,"lunatics who dont get that the nazis purposefully made jews wear stars to treat them differently to castigate them separate them and ultimately kill them by the millions

masks are to keep people safe

anyone equating the two are sociopaths amp bigots httpstcodt6f2yciia",20211001 1529120000,0,jews
5775,1450149886192754689,lee21249405,danstreetmenti2 ofdalston kokothecat2 asawinstanley no no no thats you and your zionist friends i showed you 2 vids from jewish people one an 86yr old lady and the late great david graeber what did you call them token jews you hypocritical racist token jews becquse they dont support zionism,20211018 1720500000,0,jews
5776,1449679995769589760,ghostrider0001,ananavarro this is the same bloke that said if israel did not exist america wud need to create it ie steal palestine from the palestiniansgift it to european jews and arm those jews to allow them to annihilate the true owners of palestine,20211017 1013390000,1,jews
5777,1471727361045446658,eadestweets,"dear keirstarmer

what does it feel like to have expelled more jews than every previous labour leader in history combined

labourantisemitism

uklabour",20211217 0622000000,0,jews
5778,1434656009352474630,cliftonr,�judeochristian� isn�t a thing it a positions jews amp christians against muslims is islamophobic b elides christian oppression amp murder of jews over more than 1000 years amp c ignores jewish civilization worldwide amp facts of  key jewish developments in middle east amp n africa,20210905 2313410000,0,jews
5779,1457514253120942086,aaronglu91,"endonozmrs niem�ller

first they came for the socialists and i did not speak out�because i was not a socialist
then they came for the trade unionists and i did not speak out� because i was not a trade unionist
then they came for the jews and i did not speak out�because i was not a jew",20211108 0104110000,0,jews
5780,1474658223676395522,muhamma31717506,"inamghani kidseven they killed our kids and babies in the palestine few months ago we will never forget israels misconductwe can cooperate with christian community but not with the jews at any given price and cost
palestinekidsandbabies",20211225 0828130000,1,jews
5781,1455963243965452297,erwinvanmaanen,palestinians might have driven out their christians  but they want christian tourists not jews though httpstcoiuixzty1bg,20211103 1821020000,0,jews
5782,1465457164726812681,djcelts,"benny653b gabeyousofunny m7mdkurd where do arabs come from where did the ottoman come from here comes the tough one benny where do jews come from

the other two are colonialist invaders and the last group is indigenous so yeah unlike you i do know what colonialism is",20211129 2306290000,0,jews
5783,1462087388746899460,eishsadehy,"academia is so antijewish that i have been warned off doing a phd by high profile jewish academics 

jews are unable to continue our education because of institutionalised racism",20211120 1556120000,0,jews
5784,1459976765913419779,cwwatchdog,amatuernerd thenatgol politicsforali i didn�t compare myself because i am vaccinated  but i see parallels between how jews were treated and how the unvaccinated are treated today  you disrespect the memory of those who died in the holocaust by failing to recognise how it is starting all over again,20211114 2009200000,0,jews
5785,1466625048538759169,cygnusa81,sirajahashmi there�s an old saying �two jews three opinions� httpstcof9hkkldms6,20211203 0427140000,0,jews
5786,1456584429598560260,hirshtveria,kenma933 it�s our oral traditions being codified into writing  plus the legal rulings of the sanhedrin  plus jews arguing over any topic imaginable over the course of 2000 years that thing is thicc,20211105 1129240000,0,jews
5787,1447234145344753672,banesaddiction,israelinireland mishtal jews have been battling anti semitism in ireland since their first synagogue was established in 1660 and they began helpimg the desperately poor locals by moneylending at what im guessing were not very competitive rates of interest httpstcozi4mlwrudg,20211010 1614430000,1,jews
5788,1452968334891180034,yournursedaniel,"one of the reasons why the philippines is an open country is because president manuel luis molina quezon implemented the open door policy to saved 1300 jews from the horrible holocaust in germany

puredoctrinesofchrist
biblicaldoctrinesday12",20211026 1200200000,0,jews
5789,1461120698559221766,howardlovy,settlercolonial apartheid etc its the usual projection onto jews the crimes committed against them�an ancient form of antisemitism and what today they call gaslighting,20211117 2354550000,0,jews
5790,1440068852184846340,stoatlyl,"20 september 1942  a transport of jews from westerbork arrived at auschwitz some 200 men had been chosen for labor camps after the selection in the camp 101 men amp 111 women were registered 

some 650 ppl were murdered in gas chambers incl 35 yo carla betty van baren httpstco8laahqvwd4",20210920 2142240000,0,jews
5791,1472032121279627268,stpolishook,"rt loganlevkoff trump is not an ally to jews 
trump is not an ally to jews 
trump is not an ally to jews",20211218 0233010000,0,jews
5792,1471493347831283717,doughtywench,"libyaliberty 500 years later spain is inviting descendants of jews expelled by the inquisition to come back
if spain can learn so can the us",20211216 1452070000,0,jews
5793,1436655964640448517,pazzubull,"joseph goebbels feb 10 1933 � for one day our patience will reach its end and the jews insolent lying mouths will be shut for them�

adolf hitler sep 26 1938 � that with regard to the problem of the sudeten germans my patience is now at an end�

joseph biden sep 9 2021",20210911 1140480000,0,jews
5794,1472472026514264064,bhheadlines," roman abramovich gains eu citizenship via portuguese passport billionaire owner of chelsea qualifies under portugal�s naturalisation scheme for descendants of sephardic jews

the billionaire oligarch roman abramovich has�     via gdnpolitics  bhheadlines�",20211219 0741020000,0,jews
5795,1436192640438095874,exuwsdemocrat,leaheloise2 bebravemyloves maxashermiller chickinkiev briebriejoy many jews hate leftistfascism even tho is a misnomer authoritarianism or islamofascism,20210910 0459430000,0,jews
5796,1471981791322021897,frankiejnr,"the romans built buildings and the romans and the buildings are both gone

the jews wrote a book and they are still here and so is the book

so it turns out that words may well last longer than stone and have more impact than whole empires",20211217 2313010000,0,jews
5797,1437938273666666504,dailyjewish,"jews under all circumstances did everything they can to observe the day of yomkippur

below a handwritten condensed yomkippur prayers written by a prisoner of the saint cyprien internment camp in france in 1940 httpstcoseb3tl2jz9",20210915 0036140000,0,jews
5798,1457524097555046402,whywouldyouuk,"bluegreenberg adrienwolf13 dlsmith0817 decjudea aflanamabadi mabosisc sleepyhead513 abelbalb0 fredyosemite ppioer scripteladora m0sstr00per mehrmiriam love4al02036737 stephen46723144 gomiriam63 mrpeabody nadness13 aclosethecamps iq15991967 swepal1 iileahll paytoslayom bobby6172 ellyngail antizionistb kevankerby p3ng1z mattscottmusic doobydoobydo2 ingloriousbhere sunbeam110 docbegel retiredjudean nkippur folktayl lavbaaldevarim wildflower1948 realhasdaic ravshlomoyarhi emmettimanu luketebbs badridawud rosieveggdn samuellasker markrpellegrino hebmacman fishynobi kokokranch18 the historical record is limited patchy and not continuous

the region is home to a diverse population of which jews were an insignificant minority",20211108 0143190000,1,jews
5799,1465161358232719367,aryehcw,found a guy on here claiming that the jews did 911almost quaint happy hanukkah everyone,20211129 0331030000,0,jews
5800,1461410334540021768,mike86587968,racemixer1488 i�m not the ignorant one  you�re paranoid  truth  jews and israel want the us thriving as a capitalist meritocracy with people following the law like everyone else does and wants us all living in peace  jews and israel overwhelmingly love the us and what made it great,20211118 1905500000,0,jews
5801,1441412201789603851,laranjaalter,rt thebabylonbee ilhan omar antisemitism wouldnt be a problem if we got rid of all the jews httpstcob9ynmepdaa,20210924 1440230000,0,jews
5802,1472018224300576770,gigishapiroprod,once again trump gets it wrong what he doesnt understand is that american jews despise him  and all he stands for in the gop  because hes a depraved bigot who continues to attack our democracy amp his policies are antithetical our values this has nothing to do with israel,20211218 0137480000,0,jews
5803,1444913445695000585,theandredal,colan75846833 beingrealmac politstrip said the nazis while they escorted the jews to the train,20211004 0633050000,0,jews
5804,1454774873906204672,li54545132,amazing film on the jews of ethiopia  time to read the autobiography of lord david alliance libdemlords httpstcodltbmmo2yg,20211031 1138530000,0,jews
5805,1434848136992804865,zbabo18,"today in the year 1941
all jews in german occupied territories
are obliged to wear a yellow badge
nazis just so you know
i dont like you either",20210906 1157080000,0,jews
5806,1445086666662858752,daniel85401173,jyiannako it is not true there were always jews in israel there was never a single period of history in the last 3500 years without jews here wash your mouth before you vomit your pre made narrative jews in israel is decolonization httpstcoc6ycfer4c5,20211004 1801240000,0,jews
5807,1450089408498225164,jigger639,"18 october 1942  a transport of 1710 jews deported from the westerbork camp in the germanoccupied netherlands arrived at auschwitz 
ss doctors during the selection sent 116 women to the camp the remaining 1594 people were murdered in gas chambers",20211018 1320310000,0,jews
5808,1457557396973187088,sandabilik,love this israeli arabs and jews meet regularly to bridge the arabichebrew gap and create lasting friendships along the way ht reuters httpstcoxfhly3yy40,20211108 0355380000,0,jews
5809,1451197172867760134,marginalsoy,"to all you western israelhaters
daily arabs tell of their dream to kill all jews amp world yawns maybe thats why we dont care for your criticism httpstcoai71uqtvlz",20211021 1442220000,0,jews
5810,1457824936974696450,sahidhussen5,"the nazis banned jews from praying at their synagogue on the sabbath

hindu nationalists are banning muslims from praying at their mosque on namaz",20211108 2138440000,0,jews
5811,1446244737934049284,cenzobot,jews are depicted as people without any moral values moneylenders and exploiters the publication of the work does not raise any objections circulation 30 176 copy twitterpurge,20211007 2243100000,0,jews
5812,1460633355683188743,sbbmuud,tomjchicago i pray that bannon�s prison guard and cellmate are both very religious practicing jews ,20211116 1538230000,0,jews
5813,1470805100297863176,saulwohl,msmogator auschwitzxhibit prisoners were mostly jews they were imprisoned for being jewish,20211214 1717160000,0,jews
5814,1464824454400331778,badjewishboy,rt fionngrunspan apparently jews forced into not having food is not �extreme evil� httpstcoxgh1xaorfq,20211128 0512190000,0,jews
5815,1476888677343182854,davieboy0906,"things baddiel has lied about

1 a survey that showed 29 of lab members believe the world is run by jews
2 a leaflet distributed at a lab conference about the holocaust that doesnt mention jews
3 that itwasascam blames jews for election defeats

quite a cv there david",20211231 1211140000,0,jews
5816,1468022525212954624,cindyfsolomon,my father amp his family of 10 moved to jerusalem in 1935 from iran for hopes of a better life as jews my grandfather bought a home in the old city amp by 1940  had to leave due to the constant attacks by the arabs read that againthis was pre israels establishment a thread ,20211207 0100190000,0,jews
5817,1462159388588843027,sansparamore1,wizarab10 sundayakinjide christianity is 100 against polygamy stop capping when asked about divorce in matthew chapter 10 jesus went into detail elaborating why god was permissive about marriage towards the jews but made it clear that gods design is for one man and one wife,20211120 2042180000,0,jews
5818,1454414948105433095,ogbenidemola,"igbos that call themselves jews are miseducated jews have debunked this stupid thing these guys are saying 

it�s mental slavery that will make you want to be everyone else but yourself",20211030 1148400000,0,jews
5819,1445644365674680324,glassscape,"elderlafollette pschlinger gop far left they dissolved the right wing
the nazi socialist came from the teachings of marxism but instead of just a social class as marx considered the jews as capitalists so did hitler however he brought about it in a nationalistic way he also targeted the jews",20211006 0657300000,0,jews
5820,1456978959246061570,redheadwhu,ryanhil98488904 whuleo footballlforall you are aware of the history of the jewish people go on give me an example of how christians have encountered anything near what jews have over the past century let alone the previous 2 millennia judaism is not �just personal opinion� it�s an entire way of life amp culture ,20211106 1337070000,0,jews
5821,1471388743995121664,koningsveld,hrw turns a blind eye to witness testimonies and evidence of the widespread arab attacks against jews meanwhile the organization leans on doubtful arabiclanguage sources including a propaganda account linked to proiranian militias in iraq httpstcox4wwbprse1,20211216 0756280000,0,jews
5822,1472558746438098951,concretemilk,can i assume you mean everyone except the people throwing crowd control barriers at police comparing themselves to jews in nazi germany inciting arson and shrieking antisemitic conspiracies about the rothschilds,20211219 1325380000,0,jews
5823,1467870590807810059,tailwhipper,"paulstevesamuel i did not call australias concentration camp death camps  they are concentrated in camps  they are being herded against their will and denied god given religious rights

it offends you  or does an armed citizen offend you nazis also disarmed the jews prior to herding them",20211206 1456350000,0,jews
5824,1471868950686445570,ungubunugu1274,"new quotes from trump to barakravid most us jews dont love israel exclusive for unholy podcast 
 freedland httpstcohv4joykbcn",20211217 1544380000,0,jews
5825,1462088259492847621,jobellerina,"i dont even know what to say at this point because of course before israel existed jews were totally accepted and not at all persecuted amp exterminated 

antizionism is antisemitism dressed up in yet another excuse hating amp blaming jews for their own oppression httpstcoib3vvedmii",20211120 1559400000,0,jews
5826,1442021998624792577,pamneufeld,appropriate in a way the nazis too hated jews the nazis too portrayed themselves as the victims of the jews the nazis too were on the socialist left as their name itself conveys,20210926 0703300000,0,jews
5827,1459999475242569728,realtimewwii,heinrich himmler head of the nazi ss orders that gypsies in german territory are to be treated on the same level as jews exterminated in death camps httpstcozhuv8alg8q,20211114 2139350000,0,jews
5828,1442439119213318148,ai1qaz2wsx3edc,inthejungle319 linosnarf sobiaah23475954 nomadolive thebaton2 dcipalestine i know no jews whoever murdered any palestinians personally but i have over 80 members in my family who were killed by nazis i hope you lose your hate and stop lying and playing games its disgusting have a nice life,20210927 1040590000,0,jews
5829,1467293550572359682,cala99,emcohen yeah you seem to not understand that jews can support the state of israel whilst still not agreeing with all of its policies ya know kinda like you can be a proud american while still vehemently criticising it�s systemically racist institutions twat,20211205 0043380000,0,jews
5830,1461243934353547266,stopritualabuse,like many jews in germany frank liebermanns family was desperate to find refuge in america his father submitted paperwork to obtain a visa then waited and waited watch frank live today at 1 pm et to learn how a box of candy and 100 german marks helped pave the way,20211118 0804370000,0,jews
5831,1432897479012323336,svrao52,navaneethans17 bible comprises of two books both written by some men old testament for jews and new testament for christians new testament contains sayings of jesus but probably the jesus character was created by bible writers and not a real life person,20210901 0245550000,0,jews
5832,1439239638036750350,eljay2602,are the unjabbed going to be rounded up and taken away like the germans did to the jews at some stage in the none too distant future,20210918 1447240000,0,jews
5833,1434910186989314059,jane4liberty,"celesteverdade designsage michaeldelauzon and understand how hitler got ordinary germans to support his agenda now substitute unvaccinated for jews  im vaccinated but will never support the agenda im seeing in the media and government against unvaccinated

httpstcoicjbrabcck",20210906 1603420000,0,jews
5834,1476847964496687107,zaychelzionism,pepeszn22 elderofziyon jewish civilization is a counterculture running across the length of history questioning empires amp institutions intolerant of such challenges from polytheistic greeks amp romans to messianic christians  these sought to stamp out dissent by exilingkilling freethinking jews,20211231 0929270000,0,jews
5835,1453177108751020040,sttlsnwbrdr,chrisidoo222 komonews you know when people ask how could the german people just stand by and let the gov round up the jews chrisi answers it for us all right here httpstconm7qnhjncn,20211027 0149560000,0,jews
5836,1433244132386951169,vtaylor9188,rt emadswashere drjodypalmer rebbesmz this law inhibits jews ability to practice our religion,20210902 0143240000,0,jews
5837,1461357542940954629,redbeardrob1,sykescharlie how comforting to know he�s made a point of categorizing �good jews� and �bad jews� for a minute i thought there might be some antisemitism mixed in with the blatant islamophobia,20211118 1536030000,0,jews
5838,1434586548717162502,anokware,fabricantsock mousssa1 seaofajna v9swk8upjleyhem turtlecoal masrxya eazydee1415 kemetnubiakamp justapharaoh moeaphg notamoreye bintgenda auni98 you33ef1 mosaliem omareg66 mlk74 youssef29463130 grannycoybundy cheybennis thedevilsbaby farka01kuti mansamu14119596 jakingace25 is it also �cultural appropriation� if i�m going to show you modern jews in israel who admitted the hebrews were black,20210905 1837410000,1,jews
5839,1443144465565245447,dandiker84,so now you will rush to help jews when they are attacked,20210929 0923470000,0,jews
5840,1434783985549389824,9dagon9,abelbalb0 lewisf1av idf you that i can do the same thing right finding some photosuse chip editing software and use arabs shooting jews and call them terrorists try something original and authenticnot crap from class d websites and stop bullshitting,20210906 0742130000,0,jews
5841,1460697138455891977,bilalgilani18,"for some reason the zionist jews are very angry with me 

i must have done something very right httpstcooyhtroi8kc",20211116 1951500000,0,jews
5842,1471894590038982661,yrwrong,everything you know about american jews is wrong,20211217 1726310000,0,jews
5843,1455207341473681408,sidneysarah1,joycewhitevance very distressing but not surprising considering the hate ginned up by republicans over the past few years  it was inevitable despite how profoundly distressing it is  jews have always been targets,20211101 1617210000,0,jews
5844,1436291537105731586,joecraig79,lindaro03126195 billebrill i shared them from elsewhere yeah a lot of fake tweets were floating about but the only one i have saw in the last few days that i know to be fake is the one about jews theres also this review  httpstcojd3jgcbfpy,20210910 1132420000,0,jews
5845,1441492296646774784,mdubowitz,�we reject the hypocrisy in some quarters of iraq that speaks kindly of iraqi jews while denigrating their israeli citizenship and the jewish state which granted them asylum� a truly remarkable call by an arab to join a �growing community of peace�  httpstcocemnkof9mr,20210924 1958390000,0,jews
5846,1460608660455899139,spiritofr,rt ezralevant the austrian police hunt for the unvaccinated look in the attics � that�s where the jews hid  httpstcocwjnvg8txa,20211116 1400160000,0,jews
5847,1446557577211531264,allisonivy79,i�m a little too old to ever be one of the cool jtwitter jews and a little too young to be one of the wise political aunties but my uninteresting in between status means i can watch all the drama and bitchy subtweeting unnoticed,20211008 1926160000,0,jews
5848,1457059046570217480,azionist,"just because jews were ethnically cleansed by invaders foreign colonialists such as 7thc arabs amp arabs who were migrants after the jews cleared the land does not mean jews aren�t indigenous

stop  your lies
stop  antisemitism
stop  trolling amp insulting jews httpstcoyals8elawf",20211106 1855220000,0,jews
5849,1443028867749457920,edwardgavarrete,imagine having a jewish last name only disrespect my family experience into this only to do a holocaust inversion and with ignoring te fact that jews are indigenous to the land httpstcokl0gin42so,20210929 0144260000,0,jews
5850,1455892037262270472,kimball4296,calling blacks jews and latinos and any other minorities who didn�t vote your way �white supremacists� is an unhinged strategy lunatics,20211103 1338050000,0,jews
5851,1475699865346875395,shayhakohen,"yemeni jews are known for being experts in metalwork and silversmithing their work is considered among the best in the world for its quality and attention to detail
pictures by jodi cobb jerusalem httpstconqukaxqelf",20211228 0527190000,0,jews
5852,1466094958969069568,v21,"also i surprised myself by starting to get into lana del rey

and i continued to listen to japanese breakfast the donut county soundtrack courtney barnett caroline polachek the silver jews mf doom etc etc",20211201 1720510000,0,jews
5853,1472861316121604099,optimistesans,"no mention in the msm jews are under threat in the
uk and no one gives a damn

vile london gang carries off 10yearoldjewish boy walking back from school  israelvideos httpstcosk753q1vty",20211220 0927560000,0,jews
5854,1448779252246138880,fredosphere,morlockp more proof that the nazis believed in a master race and that race was the jews heh,20211014 2234250000,0,jews
5855,1455578607406002180,makisstasinos,2 november 1917 british foreign secretary aj balfour supported a �national home� for the jews of palestine known as �the balfour declaration� httpstcowmwxoqen69,20211102 1652380000,0,jews
5856,1447070025534226435,adeeb00157081,rukhasalman omarakilic assimalhakeem take a deeper look on557 those who ridiculed not every nonmuslim ridicule and in the aaya jews and christians are mentioned then what abt ppl of other religion this is clearly manifest tht allah is talking about the ppl of rejected deen and didnt followed prophet at thttime,20211010 0522340000,0,jews
5857,1462766361839607808,thedrow,"sarawithouths mairavz matthewteller i was born here as many of us did it took a while but i wrapped my head around how vicious the zionist regime is and what it does to people including jews
if you dont need me as an ally thats  fine there are many other palestinians who do
but why would you target me",20211122 1254120000,0,jews
5858,1452410949500030978,fightingantise1,"unlike swedes who did colonize foreign places jews have always had a constant presence in the land of israel and even jews in the diaspora retain genetic and cultural connections to the land and havent fully assimilated 
also httpstcoomodf21nbk",20211024 2305290000,0,jews
5859,1467942857319223302,factsmatter16,dofpop civekonom apfactcheck ap the excuse for rounding up jews was that they spread typhus australia already has mandatory �quarantine camps� austria and canada are already denying essential goods to those not vaccinated nuremberg says that people like you who coerce others are just as complicit httpstcovwdw27awq3,20211206 1943440000,0,jews
5860,1464673873820061707,thestuckyman,the early church went �from house to house testifying to jews amp also to greeks repentance toward god amp faith toward the lord jesus christ�ac20not many do that anymorevery few churches have witness training for their peopleno wonder we don�t turn our world upside down,20211127 1913580000,0,jews
5861,1455900406387773440,craigcons,freedom of religion is popularly viewed as a western value but evidence from the 7th century shows that it has deep roots in the islamic tradition for example while serving as a leader in medina prophet muhammad allowed jews amp christians to openly practice their faith,20211103 1411200000,0,jews
5862,1444028768826310662,neoonecattorul1,rt craigumniy patriottakes yeah remember how the nazis tried to make the jews get lifesaving medication and they refused,20211001 1957410000,0,jews
5863,1462532955104956416,samuelmcox1,i say this to israelhaters you won�t listen but i�ll say it anyway i promise that jews aren�t going anywhere there could be a palestinian state next to israel but never no israel you just don�t understand who we are our history our inner world we�re not going anywhere,20211121 2126430000,0,jews
5864,1463578662922604548,markgardnercst,brilliant article jewishnewsuk ujsuk ujspres but the example of uniquely snubbing jews is set for the students by the academics ucu bristoluni httpstcofrbjgjogcb,20211124 1841590000,0,jews
5865,1456470342873100289,radicalkiba,sentientbees bruh jews like to fuck the sizes of the hasidic families are tangible evidence lol,20211105 0356040000,0,jews
5866,1470471673681960971,briki,"the greatest book on the holocaust is the 3 part destruction of the european jews by raul hillberg

the best documentary is this 8 parter with same name 

next time antivaxxer tells you taking a vax or wearing mask is like holocaust point them to these

httpstcomhevxvszzl",20211213 1912210000,0,jews
5867,1465837090218905605,newtonsthird,thetnholler she needs to be asked her thoughts on jews and catholics,20211201 0016100000,0,jews
5868,1449574218778152960,bryanmepstein,"hitler published a list of jewish crimes to imply all jews were criminals

trump published a list of immigrant crimes to imply all immigrants are criminals httpstcobakpcvixnw",20211017 0313200000,0,jews
5869,1450908158059335692,annazakrz,"kirstenfeldges alfa2wojtek eppresident eucommission and fun fact some nobel prices are actually jewish not german those jews who germans did not perceive as human beings but as pests and they germans come and say �we had nobel prizes� 

dear lady you are such a typical german that you cannot be more",20211020 1933560000,0,jews
5870,1460835772357959680,diedjustnow365,rt ezralevant the austrian police hunt for the unvaccinated look in the attics � that�s where the jews hid  httpstcocwjnvg8txa,20211117 0502430000,0,jews
5871,1449361813351526401,chriscchapman,"john 1836 
jesus answered �my kingdom is not of this world if my kingdom were of this world then my servants would fight that i would not be handed over to the jews but now my kingdom is not from here�",20211016 1309180000,0,jews
5872,1456724660725354502,brettqcotton,jackposobiec nazis did the jews how the jews have done human kind for centuries jews are martyrs at their own hand by their own people,20211105 2046380000,1,jews
5873,1436205946032721921,littledsrtflowr,"savedemocracy24 vivichi56 demonhunter023 colmmacn yuval16499776 saedproblematic charlesz08701 rashidatlaib ilhanmn millions of jews in gaza 

dude come on � slight exaggeration 

they evicted 8k israelis frm 21 settlements inside gaza amp each family got gt200k to resettle elsewhere which was actually a sweet deal bc they could move somewhere theyd find more desirable ",20210910 0552350000,0,jews
5874,1455184832741392394,fightingantise1,adinhaykin1 luciussteele well he retweets this shit too so i am not surprised that he thinks that jews pray by massacre httpstcobcygsgb77q,20211101 1447540000,0,jews
5875,1462437184477220873,john1jz,"brazilian journalist says brazil would need to kill jews to grow economy
journalist jose carlos bernardi�s remarks provoked an outcry by critics who accused him of inciting violence and repeating antisemitic stereotypes about jews and wealth httpstco0ywizfjccy",20211121 1506100000,0,jews
5876,1434617203207426051,jamealhosan,"matthew cronjager planned to build a weapons storage bunker for attacks on jews muslims gay people and the government
no mention of his religion httpstcoxwbokxknjm",20210905 2039290000,0,jews
5877,1463505469914304512,cheekymark1917,this is how it works always has it�s how hitler whipped up hatred of the jews it�s dehumanising it�s very dangerous httpstcoild9b94iuj,20211124 1351090000,0,jews
5878,1462258833447960582,kardinalder,wahlstedt007 as a german you should remember that armed force was required to stop your country from killing all the jews and taking over the world,20211121 0317280000,0,jews
5879,1456673332087037952,cattsalagi,chaplainheart why do christians ignore the fact that jesus was a jew he only preached to jews and always maintained jewish traditions they should read their historical bible,20211105 1722400000,0,jews
5880,1453984318917943296,malcolmwilson01,"between july 1942 and september 1943 approximately 900000 jews and 2000 roma were murdered at the treblinka death camp this tile is some of the only remaining physical evidence of its existence iwm curator lauren willmot tells its story

watch httpstco3iaywtemap httpstco24vbrxmsfv",20211029 0717300000,0,jews
5881,1433054554015293447,orientalesse,27 august 1943  a transport of 205 jews deported from a slave labor camp m�rkische stahlformwerke in eberswalde arrived at auschwitz all were murdered in a gas chamber after the selection,20210901 1310050000,0,jews
5882,1436070351709130756,ananias66012035,what if i told you that in 5782 there are �black jews� who aren�t ethiopian  we are not a myth or imaginary,20210909 2053470000,0,jews
5883,1447830829028233216,rudigeerts,auschwitzmuseum 1n at the start of 1943 most of the jews were already deported amp murdered still there were about 8000 jewish men in berlin that worked as a forced labour for factories of war�s importance due to the use of forced labours from occupied territories the nazi�s considered to be,20211012 0745430000,0,jews
5884,1452907345793617927,juro789,"when gaza was attacked 
netright was told on the net
netouyo defends israel 
netouyos parent jews 

its incoherence 
",20211026 0757590000,0,jews
5885,1473378176214745095,voluntastua24,rt michaelbalcom1 jesus of nazareth king of the jewsthe sorrowful mysteries httpstcolx4fzf64cj,20211221 1941450000,0,jews
5886,1468520103050289153,joycepugh,8 december 1941  the first group of jews were deported amp murdered in mobile gas chambers in kulmhof chemno the first german nazi extermination camp began its operation learn more httpstcolsrwsaqi9b httpstcoprjd524uui,20211208 0957310000,0,jews
5887,1458036894860775426,mikeperreault11,jasonh123456 nypost lack of empathy in everyone who has taken that poison shot the vaxxed are the new nazis and us unvaxxed are the jews,20211109 1140590000,0,jews
5888,1470025710106415104,0x101,on this day in 1941 hitler directs his top officials to draw up plans for the extermination of all jews in europe joseph goebbels who is present for the meeting records the details in his diary the f�hrer has decided to make a clean sweep httpstcoe6l1iqpctz,20211212 1340150000,0,jews
5889,1461621221645295624,robtanner83,rt davidhirsh heres a sociology professor warning muslims not to make chicken soup with jews because he knows what theyre really up to,20211119 0903490000,0,jews
5890,1452307593855180801,thepatr35386954,"america most wanted
the patriot bureau of investigation pbi confirmed that the fbi drug dealer william zois is killing senior citizens with toxic gasses so that he can steal their bank accounts he is playing the role of gestapo himmler who killed 6 million jews in auschwitz httpstcoabfs4qz02j",20211024 1614470000,0,jews
5891,1460972244130144259,dionysusbrah,campbellcole1 zubymusic holocaust survivor equates how the nazis treated jews to how western governments today treat the unvaccinated httpstco7hthjr5izx,20211117 1405010000,0,jews
5892,1433459327445180416,maou42,"profsunnysingh the nazis did not campaign for the jews to have the same rights as them but only objected to their claim the old testament was the true version of history
transexclusionary people do support trans rights but object to the singlesided rewriting of biology books
idiot",20210902 1558300000,1,jews
5893,1449685093136617476,kathybramley,"france had a nazi war criminal police chief that oversaw a massacre of algerians amp also sent jews to their deaths but the antiarab racism was covered up to some degree including by the left
httpstcojplfykf8mg",20211017 1033540000,0,jews
5894,1459587496333832192,chasetyler2021,anti vaxxers in kansas showing up to town meetings wearing the gold stars that jews were forced to wear during the holocaust there is a special place in hell httpstcoet344eb0jm,20211113 1822310000,0,jews
5895,1442375824229822465,artstop,"otd 26 september 1942 during the sukkot holiday the germans liquidated midzyrzecz ghetto shooting the remaining jews in the former brick factory

only a few jews managed to evade the initial roundup and the ensuing searches

learn more here httpstcod90jqpyt0q httpstco8wjca2rrbt",20210927 0629290000,0,jews
5896,1462333341487677444,alicebugni,"there once was a man from fox news

who didn�t like blacks or jews 

his name was tucker 

�twas a racist fucker 

with white supremacist views�",20211121 0813320000,0,jews
5897,1476004164069175299,ricardojuarez14,shabbat shalom amp happy holidaysthe jews were redeemed from egyptian bondage in the merit of the righteous women bt sotah 11bincluding moses sistermiriam mother yocheved adoptive mother amp pharaohs daughter batya and his wife ziporah httpstcohvatdwlmb1 httpstcosy1usnww5y,20211229 0136300000,0,jews
5898,1462355712231809028,jeancurran7,just like the nazi propaganda of jews spreading typhus   now the propaganda of the unvaccinated spreading covid19 technology evolves human nature doesnt and so it goes and so it goes   ,20211121 0942250000,0,jews
5899,1457806433853005827,worstsamaritan,not gonna play with y�all today what messianics are saying is that they have all the benefits of white supremacy in america they want to retain that but they also want to be perceived as jews just without any of the baggage httpstcok9apfjvelw,20211108 2025130000,0,jews
5900,1472010436329426945,javimorande,many have done to the sabbath what the jews of jesus day did to circumcision elevated the symbol and eclipsed the meaning dasscherick,20211218 0106510000,0,jews
5901,1447336915800231938,pammyreign,"samfan71049180 israel  1 only righful jewish homeland of 3000yrs w 8006 miles57 arabmuslim countries w100100�s miles me alone
850000 jews kicked outtheir arab homelands of centuriesland 3xnjersey confiscatedthey don�t get endless 4 refugee statusdon�t teach 2 hate",20211010 2303050000,0,jews
5902,1449307286560813056,lauraivy,georgetakei space jews,20211016 0932380000,0,jews
5903,1442239174665330690,omorka,rt sararoseg husband just pitched me a podcast for converts to judaism he wants to call jewish news for newish jews,20210926 2126290000,0,jews
5904,1445883401995620355,beyonceybabyy,breaking we ran into senschumer so we told him face to face new york jews demand you stop funding the ethnic cleansing of palestinians he didnt want to talk about it help us force him to call his office now and tell him the same thing 2124864430 httpstcojrduzadmii,20211006 2247200000,1,jews
5905,1461367257800404998,nsutim,emcoh halilovicsally cr7312 ohrbih benjaminakaric nacisti try their best to kill as many jews as they could find in serbia but also serbs they could not forgive us for kicking their asses in ww1 bosnian muslims meanwhile  httpstco5k4izaewmt,20211118 1614390000,0,jews
